user_id,hotel_name,rating,price,near_station,restaurant,entertain,shopping_mall,convenience_store,trip_type,companion,star,district,destination
,Mon Lodge & Yoga Donmueang,4.2,0.035148926,0,0.8,0.12,0.04,0.04,business,family,3,Donmuang, Bangkok
,Monomer Hostel Bangkok,4.2,0.033962264,0.281690141,0.281690141,0.056338028,0.098591549,0.281690141,leisure,friend,2,Phaya Thai, Bangkok
,Monomer Hostel Bangkok,4.2,0.005482378,0.281690141,0.281690141,0.056338028,0.098591549,0.281690141,business,solo,2,Phaya Thai, Bangkok
,Montien Riverside Hotel,2.6,0.059238163,0.363636364,0.606060606,0.03030303,0,0,leisure,family,5,Bangkok,0
,Montien Riverside Hotel,2.6,0.059238163,0.363636364,0.606060606,0.03030303,0,0,business,family,5,Bangkok,0
,Moumou Hostel,2.6,0.012365017,0.202898551,0.289855072,0.130434783,0.115942029,0.260869565,leisure,family,1,Wattana, Bangkok
,Movylodge,4.2,0.033867331,0.273972603,0.273972603,0.068493151,0.136986301,0.246575342,leisure,friend,2,Pathumwan, Bangkok
,Movylodge,4.2,0.028384953,0.273972603,0.273972603,0.068493151,0.136986301,0.246575342,business,couple,2,Pathumwan, Bangkok
,My Loft Residence,3.4,0.03158894,0,0.526315789,0.052631579,0.026315789,0.394736842,leisure,friend,No preference,Chatuchak, Bangkok
,My Loft Residence,3.4,0.013789012,0,0.526315789,0.052631579,0.026315789,0.394736842,leisure,couple,No preference,Chatuchak, Bangkok
,My Loft Residence,3.4,0.03158894,0,0.526315789,0.052631579,0.026315789,0.394736842,business,friend,No preference,Chatuchak, Bangkok
,Mybed Sathorn,2.6,0.034104664,0.222222222,0.555555556,0.027777778,0,0.194444444,business,friend,2,Sathorn, Bangkok
,Mybed Sathorn,2.6,0.034104664,0.222222222,0.555555556,0.027777778,0,0.194444444,leisure,friend,2,Sathorn, Bangkok
,NAP Hotel Bangkok,4.2,0.034436929,0.231707317,0.243902439,0.036585366,0.243902439,0.243902439,leisure,couple,3,Pathumwan, Bangkok
,NAP Hotel Bangkok,4.2,0.072884775,0.231707317,0.243902439,0.036585366,0.243902439,0.243902439,leisure,friend,3,Pathumwan, Bangkok
,NAP Hotel Bangkok,4.2,0.072884775,0.231707317,0.243902439,0.036585366,0.243902439,0.243902439,business,friend,3,Pathumwan, Bangkok
,NAP Hotel Bangkok,4.2,0.072884775,0.231707317,0.243902439,0.036585366,0.243902439,0.243902439,business,family,3,Pathumwan, Bangkok
,NIDA Rooms Plubpla Bangkapi 591,4.2,0.026533761,0.081081081,0.540540541,0.081081081,0.081081081,0.216216216,leisure,friend,No preference,Bangkok,0
,Naga Residence,4.2,0.069562122,0.260869565,0.434782609,0.02173913,0.108695652,0.173913043,leisure,friend,No preference,Bangkok,0
,Naga Residence,4.2,0.069562122,0.260869565,0.434782609,0.02173913,0.108695652,0.173913043,business,friend,No preference,Bangkok,0
,Nanatai Suites,1,0.052948855,0.04,0.8,0.04,0.04,0.08,leisure,family,3,Khlong Toei, Bangkok
,Nanatai Suites,1,0.052948855,0.04,0.8,0.04,0.04,0.08,business,family,3,Khlong Toei, Bangkok
,Nanda Heritage Hotel,4.2,0.049388869,0.338983051,0.338983051,0.13559322,0.050847458,0.13559322,business,couple,4,Bangkok,0
,Nanda Heritage Hotel,4.2,0.049388869,0.338983051,0.338983051,0.13559322,0.050847458,0.13559322,business,solo,4,Bangkok,0
,Nanda Heritage Hotel,4.2,0.049388869,0.338983051,0.338983051,0.13559322,0.050847458,0.13559322,leisure,couple,4,Bangkok,0
,Nandha Hotel,4.2,0.035148926,0.073529412,0.294117647,0.294117647,0.102941176,0.235294118,business,couple,3,Wattana, Bangkok
,Nandha Hotel,4.2,0.035148926,0.073529412,0.294117647,0.294117647,0.102941176,0.235294118,leisure,family,3,Wattana, Bangkok
,Nandha Hotel,4.2,0.035148926,0.073529412,0.294117647,0.294117647,0.102941176,0.235294118,business,family,3,Wattana, Bangkok
,Nandha Hotel,4.2,0.035148926,0.073529412,0.294117647,0.294117647,0.102941176,0.235294118,leisure,solo,3,Wattana, Bangkok
,Nandha Hotel,4.2,0.035148926,0.073529412,0.294117647,0.294117647,0.102941176,0.235294118,business,solo,3,Wattana, Bangkok
,Nang Ta Yon at Ban Thap Chang Hostel,4.2,0.038708912,0.25,0.75,0,0,0,business,friend,No preference,Saphan Sung, Bangkok
,Nang Ta Yon at Ban Thap Chang Hostel,4.2,0.038708912,0.25,0.75,0,0,0,leisure,friend,No preference,Saphan Sung, Bangkok
,Nappark Hostel @Khao San,4.2,0.007831969,0.212765957,0.212765957,0.20212766,0.159574468,0.212765957,business,solo,No preference,Bangkok,0
,Nappark Hostel @Khao San,4.2,0.007831969,0.212765957,0.212765957,0.20212766,0.159574468,0.212765957,leisure,solo,No preference,Bangkok,0
,Naturbliss Boutique Residence,2.6,0.007855702,0.162790698,0.465116279,0,0.093023256,0.279069767,business,solo,3,Bangkok,0
,Naturbliss Boutique Residence,2.6,0.007855702,0.162790698,0.465116279,0,0.093023256,0.279069767,leisure,solo,3,Bangkok,0
,Niras Bankoc Hostel,4.2,0.007381037,0.326530612,0.408163265,0.020408163,0.081632653,0.163265306,business,solo,2,Bangkok,0
,Niras Bankoc Hostel,4.2,0.0415569,0.326530612,0.408163265,0.020408163,0.081632653,0.163265306,business,friend,2,Bangkok,0
,Niras Bankoc Hostel,4.2,0.0415569,0.326530612,0.408163265,0.020408163,0.081632653,0.163265306,leisure,friend,2,Bangkok,0
,Nitan Hostel Khaosan,4.2,0.009042364,0.202020202,0.202020202,0.202020202,0.191919192,0.202020202,leisure,solo,No preference,Bangkok,0
,Nitan Hostel Khaosan,4.2,0.048202207,0.202020202,0.202020202,0.202020202,0.191919192,0.202020202,business,friend,No preference,Bangkok,0
,Nitan Hostel Khaosan,4.2,0.048202207,0.202020202,0.202020202,0.202020202,0.191919192,0.202020202,leisure,friend,No preference,Bangkok,0
,Nornyai,4.2,0.01165302,0.142857143,0.476190476,0.095238095,0.047619048,0.238095238,leisure,couple,No preference,Bangkok,0
,Nornyai,4.2,0.01165302,0.142857143,0.476190476,0.095238095,0.047619048,0.238095238,business,couple,No preference,Bangkok,0
,Nornyai,4.2,0.003821051,0.142857143,0.476190476,0.095238095,0.047619048,0.238095238,business,solo,No preference,Bangkok,0
,Nornyai,4.2,0.003821051,0.142857143,0.476190476,0.095238095,0.047619048,0.238095238,leisure,solo,No preference,Bangkok,0
,Northgate Ratchayothin,2.6,0.127115225,0.15625,0.625,0.03125,0.125,0.0625,leisure,friend,4,Chatuchak, Bangkok
,Noursabah Boutique Bed Bangkok,4.2,0.036335588,0.285714286,0.285714286,0.057142857,0.085714286,0.285714286,leisure,couple,No preference,Phaya Thai, Bangkok
,Novotel Bangkok IMPACT,3.4,0.083754598,0,0.612903226,0,0.225806452,0.161290323,business,family,4,Bangkok,0
,Novotel Bangkok IMPACT,3.4,0.136394921,0,0.612903226,0,0.225806452,0.161290323,business,friend,4,Bangkok,0
,Novotel Bangkok IMPACT,3.4,0.136394921,0,0.612903226,0,0.225806452,0.161290323,leisure,friend,4,Bangkok,0
,Novotel Bangkok Ploenchit Sukhumvit,4.2,0.07672956,0.195121951,0.243902439,0.134146341,0.207317073,0.219512195,leisure,couple,4,Pathumwan, Bangkok
,Novotel Bangkok Ploenchit Sukhumvit,4.2,0.07672956,0.195121951,0.243902439,0.134146341,0.207317073,0.219512195,business,couple,4,Pathumwan, Bangkok
,Novotel Bangkok Sukhumvit 20,4.2,0.143206361,0.133333333,0.266666667,0.213333333,0.12,0.266666667,leisure,friend,4,Khlong Toei, Bangkok
,Novotel Bangkok Sukhumvit 20,4.2,0.143206361,0.133333333,0.266666667,0.213333333,0.12,0.266666667,business,friend,4,Khlong Toei, Bangkok
,Novotel Bangkok Sukhumvit 20,4.2,0.069585855,0.133333333,0.266666667,0.213333333,0.12,0.266666667,leisure,solo,4,Khlong Toei, Bangkok
,Novotel Bangkok Sukhumvit 20,4.2,0.069585855,0.133333333,0.266666667,0.213333333,0.12,0.266666667,business,solo,4,Khlong Toei, Bangkok
,Oaks Bangkok Sathorn,4.2,0.116103002,0.339285714,0.357142857,0.089285714,0.017857143,0.196428571,leisure,family,5,Sathorn, Bangkok
,Oaks Bangkok Sathorn,4.2,0.116103002,0.339285714,0.357142857,0.089285714,0.017857143,0.196428571,business,family,5,Sathorn, Bangkok
,Oakwood Residence Sukhumvit 24,2.6,0.157375104,0.095890411,0.273972603,0.273972603,0.205479452,0.150684932,business,friend,4,Khlong Toei, Bangkok
,Oakwood Residence Sukhumvit Thonglor Bangkok,4.2,0.079530082,0,0.298507463,0.253731343,0.298507463,0.149253731,business,solo,4,Wattana, Bangkok
,Oakwood Residence Sukhumvit Thonglor Bangkok,4.2,0.079530082,0,0.298507463,0.253731343,0.298507463,0.149253731,leisure,solo,4,Wattana, Bangkok
,Oakwood Residence Sukhumvit Thonglor Bangkok,4.2,0.100415332,0,0.298507463,0.253731343,0.298507463,0.149253731,business,family,4,Wattana, Bangkok
,Oh Bangkok Hostel,4.2,0.004889047,0.27027027,0.27027027,0.175675676,0.027027027,0.256756757,business,solo,2,Bangkok,0
,Oh Bangkok Hostel,4.2,0.013789012,0.27027027,0.27027027,0.175675676,0.027027027,0.256756757,leisure,couple,2,Bangkok,0
,Oldtown Hostel,3.4,0.00073573,0.212765957,0.425531915,0.14893617,0.106382979,0.106382979,leisure,solo,2,Bang Rak, Bangkok
,Olive Residence,2.6,0.074308769,0.289473684,0.526315789,0,0.052631579,0.131578947,leisure,friend,3,Bangkok,0
,Olive Residence,2.6,0.07160318,0.289473684,0.526315789,0,0.052631579,0.131578947,business,family,3,Bangkok,0
,Olive Residence,2.6,0.074308769,0.289473684,0.526315789,0,0.052631579,0.131578947,business,friend,3,Bangkok,0
,Once Again Hostel,4.2,0.038708912,0.25,0.384615385,0.076923077,0.173076923,0.115384615,business,friend,No preference,Bangkok,0
,Oneday Hostel Sukhumvit 26,4.2,0.023756972,0.083333333,0.333333333,0.266666667,0.2,0.116666667,leisure,couple,3,Khlong Toei, Bangkok
,Oneday Hostel Sukhumvit 26,4.2,0.042980895,0.083333333,0.333333333,0.266666667,0.2,0.116666667,business,friend,3,Khlong Toei, Bangkok
,Oneday Hostel Sukhumvit 26,4.2,0.023756972,0.083333333,0.333333333,0.266666667,0.2,0.116666667,business,couple,3,Khlong Toei, Bangkok
,Oneday Hostel Sukhumvit 26,4.2,0.005601044,0.083333333,0.333333333,0.266666667,0.2,0.116666667,business,solo,3,Khlong Toei, Bangkok
,Oneday Hostel Sukhumvit 26,4.2,0.042980895,0.083333333,0.333333333,0.266666667,0.2,0.116666667,leisure,friend,3,Khlong Toei, Bangkok
,P-Park Residence - Charansanitwong-Rama7,2.6,0.038234247,0.146341463,0.487804878,0.048780488,0.12195122,0.195121951,business,family,2,Bangkok,0
,P.K. Garden Home,2.6,0.100415332,0.384615385,0.384615385,0.076923077,0.057692308,0.096153846,business,family,3,Bangkok,0
,P.K. Garden Home,2.6,0.100415332,0.384615385,0.384615385,0.076923077,0.057692308,0.096153846,leisure,friend,3,Bangkok,0
,P.K. Garden Home,2.6,0.048202207,0.384615385,0.384615385,0.076923077,0.057692308,0.096153846,business,solo,3,Bangkok,0
,P.K. Garden Home,2.6,0.100415332,0.384615385,0.384615385,0.076923077,0.057692308,0.096153846,business,friend,3,Bangkok,0
,P.T. Court,2.6,0.079055417,0.224719101,0.224719101,0.101123596,0.224719101,0.224719101,business,family,3,Pathumwan, Bangkok
,P.T. Court,2.6,0.079055417,0.224719101,0.224719101,0.101123596,0.224719101,0.224719101,leisure,family,3,Pathumwan, Bangkok
,P24 at Kaset,2.6,0.037759582,0.229508197,0.327868852,0.06557377,0.06557377,0.31147541,business,friend,No preference,Chatuchak, Bangkok
,P24 at Kaset,2.6,0.037759582,0.229508197,0.327868852,0.06557377,0.06557377,0.31147541,leisure,friend,No preference,Chatuchak, Bangkok
,PSB1 Apartment,2.6,0.055322179,0.285714286,0.408163265,0.020408163,0.12244898,0.163265306,leisure,solo,4,Bangkok,0
,PSB1 Apartment,2.6,0.055322179,0.285714286,0.408163265,0.020408163,0.12244898,0.163265306,business,couple,4,Bangkok,0
,PSB1 Apartment,2.6,0.055322179,0.285714286,0.408163265,0.020408163,0.12244898,0.163265306,business,solo,4,Bangkok,0
,PanPan Hostel,4.2,0.018535659,0.223684211,0.263157895,0.065789474,0.184210526,0.263157895,business,couple,2,Bang Rak, Bangkok
,Pantip Suites,2.6,0.140761837,0.125,0.5,0.05,0.125,0.2,leisure,family,4,Sathorn, Bangkok
,Parinda Hotel,4.2,0.096618014,0.038461538,0.769230769,0,0.038461538,0.153846154,business,family,4,Khlong Toei, Bangkok
,Parinda Hotel,4.2,0.096618014,0.038461538,0.769230769,0,0.038461538,0.153846154,business,friend,4,Khlong Toei, Bangkok
,Parinda Hotel,4.2,0.096618014,0.038461538,0.769230769,0,0.038461538,0.153846154,leisure,friend,4,Khlong Toei, Bangkok
,Park 19 Residence,3.4,0.038708912,0.208333333,0.416666667,0.229166667,0.041666667,0.104166667,business,couple,3,Wattana, Bangkok
,Park 19 Residence,3.4,0.088074048,0.208333333,0.416666667,0.229166667,0.041666667,0.104166667,business,family,3,Wattana, Bangkok
,Park 19 Residence,3.4,0.038708912,0.208333333,0.416666667,0.229166667,0.041666667,0.104166667,leisure,couple,3,Wattana, Bangkok
,Park 19 Residence,3.4,0.088074048,0.208333333,0.416666667,0.229166667,0.041666667,0.104166667,leisure,family,3,Wattana, Bangkok
,Park Plaza Bangkok Soi 18,4.2,0.124196037,0.179487179,0.256410256,0.217948718,0.08974359,0.256410256,business,friend,4,Khlong Toei, Bangkok
,Park Plaza Bangkok Soi 18,4.2,0.124196037,0.179487179,0.256410256,0.217948718,0.08974359,0.256410256,leisure,friend,4,Khlong Toei, Bangkok
,Park Plaza Bangkok Soi 18,4.2,0.06009256,0.179487179,0.256410256,0.217948718,0.08974359,0.256410256,business,couple,4,Khlong Toei, Bangkok
,Parvena Hotel,3.4,0.038708912,0.222222222,0.555555556,0.027777778,0,0.194444444,business,family,3,Sathorn, Bangkok
,Parvena Hotel,3.4,0.017348997,0.222222222,0.555555556,0.027777778,0,0.194444444,leisure,couple,3,Sathorn, Bangkok
,Parvena Hotel,3.4,0.017348997,0.222222222,0.555555556,0.027777778,0,0.194444444,business,couple,3,Sathorn, Bangkok
,Pathumwan Princess Hotel,4.2,0.201590127,0.197530864,0.24691358,0.148148148,0.24691358,0.160493827,business,friend,5,Bangkok,0
,Pathumwan Princess Hotel,4.2,0.201590127,0.197530864,0.24691358,0.148148148,0.24691358,0.160493827,leisure,family,5,Bangkok,0
,Petit Hostel,4.2,0.017348997,0.188679245,0.377358491,0.094339623,0.132075472,0.20754717,business,friend,No preference,Bangkok,0
,Phurahong Homestay,2.6,0.014738341,0,0.8125,0.0625,0.0625,0.0625,leisure,family,2,Bangkok,0
,PlayHaus Thonglor,3.4,0.033962264,0,0.303030303,0.257575758,0.303030303,0.136363636,business,couple,3,Wattana, Bangkok
,PlayHaus Thonglor,3.4,0.071935446,0,0.303030303,0.257575758,0.303030303,0.136363636,leisure,friend,3,Wattana, Bangkok
,PlayHaus Thonglor,3.4,0.033962264,0,0.303030303,0.257575758,0.303030303,0.136363636,leisure,couple,3,Wattana, Bangkok
,Polo Park Condominium,4.2,0.090922036,0.2,0.666666667,0,0.033333333,0.1,business,friend,No preference,Pathumwan, Bangkok
,Polo Park Condominium,4.2,0.090922036,0.2,0.666666667,0,0.033333333,0.1,leisure,friend,No preference,Pathumwan, Bangkok
,Praso@Ratchada12,2.6,0.081428741,0.206349206,0.317460317,0.111111111,0.047619048,0.317460317,leisure,friend,4,Huai Khwang, Bangkok
,Praso@Ratchada12,2.6,0.081428741,0.206349206,0.317460317,0.111111111,0.047619048,0.317460317,business,friend,4,Huai Khwang, Bangkok
,Praya Palazzo,2.6,0.195348285,0.125,0.5,0.075,0.025,0.275,business,friend,5,Bangkok,0
,Pula Residence,3.4,0.034199597,0.2,0.2,0.2,0.2,0.2,business,solo,3,Bang Rak, Bangkok
,Pula Residence,3.4,0.034199597,0.2,0.2,0.2,0.2,0.2,leisure,solo,3,Bang Rak, Bangkok
,Pula Residence,3.4,0.07241011,0.2,0.2,0.2,0.2,0.2,business,friend,3,Bang Rak, Bangkok
,Pula Residence,3.4,0.07241011,0.2,0.2,0.2,0.2,0.2,leisure,friend,3,Bang Rak, Bangkok
,Pullman Bangkok Grande Sukhumvit,4.2,0.208686365,0.2,0.2,0.2,0.2,0.2,business,friend,5,Wattana, Bangkok
,Pullman Bangkok Grande Sukhumvit,4.2,0.102337724,0.2,0.2,0.2,0.2,0.2,leisure,solo,5,Wattana, Bangkok
,Pullman Bangkok Grande Sukhumvit,4.2,0.127281358,0.2,0.2,0.2,0.2,0.2,business,family,5,Wattana, Bangkok
,Pullman Bangkok Grande Sukhumvit,4.2,0.102337724,0.2,0.2,0.2,0.2,0.2,business,couple,5,Wattana, Bangkok
,Pullman Bangkok Grande Sukhumvit,4.2,0.102337724,0.2,0.2,0.2,0.2,0.2,leisure,couple,5,Wattana, Bangkok
,Pullman Bangkok Grande Sukhumvit,4.2,0.208686365,0.2,0.2,0.2,0.2,0.2,leisure,friend,5,Wattana, Bangkok
,Pullman Bangkok Hotel G,3.4,0.172469443,0.174418605,0.23255814,0.127906977,0.23255814,0.23255814,business,family,5,Bang Rak, Bangkok
,Pullman Bangkok Hotel G,3.4,0.172469443,0.174418605,0.23255814,0.127906977,0.23255814,0.23255814,leisure,family,5,Bang Rak, Bangkok
,Pullman Bangkok Hotel G,3.4,0.084229263,0.174418605,0.23255814,0.127906977,0.23255814,0.23255814,leisure,couple,5,Bang Rak, Bangkok
,Pullman Bangkok Hotel G,3.4,0.084229263,0.174418605,0.23255814,0.127906977,0.23255814,0.23255814,business,couple,5,Bang Rak, Bangkok
,Pullman Bangkok King Power,4.2,0.089142043,0.240963855,0.240963855,0.120481928,0.192771084,0.204819277,leisure,couple,5,Pathumwan, Bangkok
,Pullman Bangkok King Power,4.2,0.089142043,0.240963855,0.240963855,0.120481928,0.192771084,0.204819277,business,couple,5,Pathumwan, Bangkok
,RD Hostel,1.8,0.042980895,0.275862069,0.689655172,0.034482759,0,0,leisure,family,2,Bangkok,0
,Rachanatda hostel,5,0.005245046,0.289855072,0.289855072,0.130434783,0.144927536,0.144927536,business,solo,No preference,Bangkok,0
,Radisson Blu Plaza Bangkok,4.2,0.223923104,0.176470588,0.235294118,0.235294118,0.117647059,0.235294118,leisure,friend,5,Wattana, Bangkok
,Radisson Blu Plaza Bangkok,4.2,0.223923104,0.176470588,0.235294118,0.235294118,0.117647059,0.235294118,business,friend,5,Wattana, Bangkok
,Ramada Plaza Bangkok Menam Riverside,2.6,0.076444761,0.245614035,0.350877193,0.122807018,0.157894737,0.122807018,business,couple,5,Bangkok,0
,Red Planet Asoke,2.6,0.073311973,0.2,0.210526316,0.168421053,0.210526316,0.210526316,leisure,family,3,Khlong Toei, Bangkok
,Red Planet Asoke,2.6,0.073311973,0.2,0.210526316,0.168421053,0.210526316,0.210526316,business,family,3,Khlong Toei, Bangkok
,Renaissance Bangkok Ratchaprasong Hotel,4.2,0.141236502,0.189189189,0.27027027,0.121621622,0.27027027,0.148648649,business,solo,5,Pathumwan, Bangkok
,Renaissance Bangkok Ratchaprasong Hotel,4.2,0.141236502,0.189189189,0.27027027,0.121621622,0.27027027,0.148648649,leisure,couple,5,Pathumwan, Bangkok
,Renaissance Bangkok Ratchaprasong Hotel,4.2,0.141236502,0.189189189,0.27027027,0.121621622,0.27027027,0.148648649,business,couple,5,Pathumwan, Bangkok
,Rest 3,4.2,0.01260235,0.157894737,0.526315789,0.026315789,0.157894737,0.131578947,business,couple,1,Bangkok,0
,Rest 3,4.2,0.01260235,0.157894737,0.526315789,0.026315789,0.157894737,0.131578947,leisure,couple,1,Bangkok,0
,Restiny Hostel,4.2,0.004295716,0.27027027,0.27027027,0.067567568,0.121621622,0.27027027,leisure,solo,2,Pathumwan, Bangkok
,Restiny Hostel,4.2,0.029215616,0.27027027,0.27027027,0.067567568,0.121621622,0.27027027,business,friend,2,Pathumwan, Bangkok
,Retro39,2.6,0.052426724,0.092105263,0.263157895,0.263157895,0.223684211,0.157894737,business,family,3,Wattana, Bangkok
,Retro39,2.6,0.052426724,0.092105263,0.263157895,0.263157895,0.223684211,0.157894737,leisure,family,3,Wattana, Bangkok
,Rezt Bangkok,4.2,0.004295716,0.096385542,0.240963855,0.240963855,0.180722892,0.240963855,leisure,solo,3,Khlong Toei, Bangkok
,Rezt Bangkok,4.2,0.025655631,0.096385542,0.240963855,0.240963855,0.180722892,0.240963855,business,couple,3,Khlong Toei, Bangkok
,Rezt Bangkok,4.2,0.025655631,0.096385542,0.240963855,0.240963855,0.180722892,0.240963855,leisure,couple,3,Khlong Toei, Bangkok
,Riva Arun Bangkok,4.2,0.172564376,0.384615385,0.384615385,0.057692308,0.076923077,0.096153846,leisure,friend,4,Bangkok,0
,Riva Surya Bangkok,4.2,0.100700131,0.234375,0.3125,0.09375,0.0625,0.296875,business,solo,4,Bangkok,0
,Riva Surya Bangkok,4.2,0.100700131,0.234375,0.3125,0.09375,0.0625,0.296875,leisure,solo,4,Bangkok,0
,Rongratana Executive Residence,2.6,0.114631541,0.282608696,0.434782609,0.043478261,0.130434783,0.108695652,leisure,couple,5,Pathumwan, Bangkok
,Rongratana Executive Residence,2.6,0.114631541,0.282608696,0.434782609,0.043478261,0.130434783,0.108695652,leisure,family,5,Pathumwan, Bangkok
,Rongratana Executive Residence,2.6,0.114631541,0.282608696,0.434782609,0.043478261,0.130434783,0.108695652,business,family,5,Pathumwan, Bangkok
,Room@Bangkok Boutique Guesthouse,2.6,0.061967485,0.189473684,0.210526316,0.178947368,0.210526316,0.210526316,leisure,friend,2,Khlong Toei, Bangkok
,Room@Bangkok Boutique Guesthouse,2.6,0.061967485,0.189473684,0.210526316,0.178947368,0.210526316,0.210526316,business,friend,2,Khlong Toei, Bangkok
,Royal Orchid Sheraton Hotel and Towers,4.2,0.100747597,0.185185185,0.37037037,0.111111111,0.185185185,0.148148148,leisure,couple,5,Bang Rak, Bangkok
,Royal Orchid Sheraton Hotel and Towers,4.2,0.100747597,0.185185185,0.37037037,0.111111111,0.185185185,0.148148148,business,couple,5,Bang Rak, Bangkok
,Royal Orchid Sheraton Hotel and Towers,4.2,0.205506111,0.185185185,0.37037037,0.111111111,0.185185185,0.148148148,leisure,family,5,Bang Rak, Bangkok
,Royal Princess Larn Luang,2.6,0.12414857,0.322580645,0.322580645,0.080645161,0.193548387,0.080645161,business,family,4,Bangkok,0
,Royal View Resort - Rang Nam,4.2,0.067188798,0.215053763,0.215053763,0.139784946,0.215053763,0.215053763,business,friend,3,Pathumwan, Bangkok
,Royal View Resort - Rang Nam,4.2,0.067188798,0.215053763,0.215053763,0.139784946,0.215053763,0.215053763,leisure,friend,3,Pathumwan, Bangkok
,S Box Sukhumvit Hotel,4.2,0.017467663,0.119047619,0.238095238,0.238095238,0.166666667,0.238095238,leisure,solo,3,Wattana, Bangkok
,S1hostel Bangkok,2.6,0.029215616,0.078947368,0.526315789,0.078947368,0.052631579,0.263157895,leisure,family,2,Sathorn, Bangkok
,S31 Sukhumvit Hotel,2.6,0.161409754,0.119047619,0.238095238,0.238095238,0.166666667,0.238095238,business,family,5,Wattana, Bangkok
,S31 Sukhumvit Hotel,2.6,0.161409754,0.119047619,0.238095238,0.238095238,0.166666667,0.238095238,leisure,family,5,Wattana, Bangkok
,S31 Sukhumvit Hotel,2.6,0.074664768,0.119047619,0.238095238,0.238095238,0.166666667,0.238095238,business,solo,5,Wattana, Bangkok
,S31 Sukhumvit Hotel,2.6,0.074664768,0.119047619,0.238095238,0.238095238,0.166666667,0.238095238,leisure,solo,5,Wattana, Bangkok
,SO Sofitel Bangkok,4.2,0.147953008,0.264150943,0.377358491,0.037735849,0.150943396,0.169811321,business,solo,5,Sathorn, Bangkok
,SO Sofitel Bangkok,4.2,0.147953008,0.264150943,0.377358491,0.037735849,0.150943396,0.169811321,business,couple,5,Sathorn, Bangkok
,SO Sofitel Bangkok,4.2,0.299916934,0.264150943,0.377358491,0.037735849,0.150943396,0.169811321,leisure,friend,5,Sathorn, Bangkok
,SO Sofitel Bangkok,4.2,0.299916934,0.264150943,0.377358491,0.037735849,0.150943396,0.169811321,business,friend,5,Sathorn, Bangkok
,SO Sofitel Bangkok,4.2,0.147953008,0.264150943,0.377358491,0.037735849,0.150943396,0.169811321,leisure,couple,5,Sathorn, Bangkok
,SO Sofitel Bangkok,4.2,0.147953008,0.264150943,0.377358491,0.037735849,0.150943396,0.169811321,leisure,solo,5,Sathorn, Bangkok
,SSIP Boutique Dhevej Bangkok,4.2,0.128895218,0.317460317,0.317460317,0.142857143,0.063492063,0.158730159,leisure,friend,4,Dusit, Bangkok
,SSIP Boutique Dhevej Bangkok,4.2,0.06244215,0.317460317,0.317460317,0.142857143,0.063492063,0.158730159,leisure,couple,4,Dusit, Bangkok
,SSIP Boutique Dhevej Bangkok,4.2,0.128895218,0.317460317,0.317460317,0.142857143,0.063492063,0.158730159,business,friend,4,Dusit, Bangkok
,SSIP Boutique Dhevej Bangkok,4.2,0.06244215,0.317460317,0.317460317,0.142857143,0.063492063,0.158730159,business,couple,4,Dusit, Bangkok
,Sabaidee Minitel,2.6,0.030402278,0.271428571,0.285714286,0.057142857,0.242857143,0.142857143,leisure,couple,No preference,Dusit, Bangkok
,Sabaidee Minitel,2.6,0.030402278,0.271428571,0.285714286,0.057142857,0.242857143,0.142857143,business,couple,No preference,Dusit, Bangkok
,Sacha's Hotel Uno,2.6,0.064103477,0.2,0.2,0.2,0.2,0.2,leisure,couple,3,Wattana, Bangkok
,Sacha's Hotel Uno,2.6,0.132217871,0.2,0.2,0.2,0.2,0.2,business,family,3,Wattana, Bangkok
,Sacha's Hotel Uno,2.6,0.064103477,0.2,0.2,0.2,0.2,0.2,business,couple,3,Wattana, Bangkok
,Sam Sen Sam Place,2.6,0.038708912,0.327868852,0.327868852,0.147540984,0.016393443,0.180327869,business,family,2,Bangkok,0
,Samsen 360 Hostel,4.2,0.007950635,0.25974026,0.25974026,0.168831169,0.051948052,0.25974026,leisure,couple,2,Bangkok,0
,Samsen 360 Hostel,4.2,0.001969859,0.25974026,0.25974026,0.168831169,0.051948052,0.25974026,leisure,solo,2,Bangkok,0
,Samsen 360 Hostel,4.2,0.007950635,0.25974026,0.25974026,0.168831169,0.051948052,0.25974026,business,couple,2,Bangkok,0
,Sandy Serviced Apartment,3.4,0.014975673,0,0.64516129,0.064516129,0.064516129,0.225806452,leisure,solo,2,Laksi, Bangkok
,Sandy Serviced Apartment,3.4,0.014975673,0,0.64516129,0.064516129,0.064516129,0.225806452,business,solo,2,Laksi, Bangkok
,"Sathorn Vista, Bangkok - Marriott Executive Apartments",4.2,0.213812745,0.274509804,0.392156863,0.078431373,0.058823529,0.196078431,business,friend,5,Sathorn, Bangkok
,"Sathorn Vista, Bangkok - Marriott Executive Apartments",4.2,0.104900914,0.274509804,0.392156863,0.078431373,0.058823529,0.196078431,leisure,solo,5,Sathorn, Bangkok
,"Sathorn Vista, Bangkok - Marriott Executive Apartments",4.2,0.213812745,0.274509804,0.392156863,0.078431373,0.058823529,0.196078431,leisure,friend,5,Sathorn, Bangkok
,"Sathorn Vista, Bangkok - Marriott Executive Apartments",4.2,0.104900914,0.274509804,0.392156863,0.078431373,0.058823529,0.196078431,business,solo,5,Sathorn, Bangkok
,"Sathorn Vista, Bangkok - Marriott Executive Apartments",4.2,0.104900914,0.274509804,0.392156863,0.078431373,0.058823529,0.196078431,leisure,couple,5,Sathorn, Bangkok
