user_id,hotel_name,rating_norm,price_norm,near_station,restaurant,entertain,shopping_mall,convenience_store,star,district,destination,rating,price
,Hansar Bangkok,4.2,0.155215379,0.196428571,0.357142857,0.053571429,0.25,0.142857143,5,Pathumwan, Bangkok,9,13418
,Hansar Bangkok,4.2,0.155215379,0.196428571,0.357142857,0.053571429,0.25,0.142857143,5,Pathumwan, Bangkok,9,13418
,Happy 3,4.2,0.071935446,0.254237288,0.338983051,0.050847458,0.220338983,0.13559322,3,Phaya Thai, Bangkok,9,3200
,Happy 3,4.2,0.105161979,0.254237288,0.338983051,0.050847458,0.220338983,0.13559322,3,Phaya Thai, Bangkok,9,3200
,Happy 3,4.2,0.071935446,0.254237288,0.338983051,0.050847458,0.220338983,0.13559322,3,Phaya Thai, Bangkok,9,3200
,Happy Monkey Hostel Bangkok,4.2,0.00666904,0.175675676,0.27027027,0.013513514,0.27027027,0.27027027,No preference,Pathumwan, Bangkok,9,450
,Happy Monkey Hostel Bangkok,4.2,0.00666904,0.175675676,0.27027027,0.013513514,0.27027027,0.27027027,No preference,Pathumwan, Bangkok,9,450
,Heaven@4,2.6,0.03158894,0.118644068,0.338983051,0.13559322,0.186440678,0.220338983,3,Khlong Toei, Bangkok,8,1500
,Here Hostel Bangkok,4.2,0.00761837,0.307692308,0.307692308,0.107692308,0.123076923,0.153846154,2,Bangkok,0,9,490
,Here Hostel Bangkok,4.2,0.042743562,0.307692308,0.307692308,0.107692308,0.123076923,0.153846154,2,Bangkok,0,9,490
,Here Hostel Bangkok,4.2,0.00761837,0.307692308,0.307692308,0.107692308,0.123076923,0.153846154,2,Bangkok,0,9,490
,Here Hostel Bangkok,4.2,0.042743562,0.307692308,0.307692308,0.107692308,0.123076923,0.153846154,2,Bangkok,0,9,490
,Here Hostel Bangkok,4.2,0.019484989,0.307692308,0.307692308,0.107692308,0.123076923,0.153846154,2,Bangkok,0,9,490
,Here Hostel Bangkok,4.2,0.019484989,0.307692308,0.307692308,0.107692308,0.123076923,0.153846154,2,Bangkok,0,9,490
,Hide Bangkok Hostel,4.2,0.026248962,0.128205128,0.512820513,0.076923077,0.128205128,0.153846154,3,Khlong Toei, Bangkok,9,1275
,Hide Bangkok Hostel,4.2,0.020908983,0.128205128,0.512820513,0.076923077,0.128205128,0.153846154,3,Khlong Toei, Bangkok,9,1275
,Hide Bangkok Hostel,4.2,0.026248962,0.128205128,0.512820513,0.076923077,0.128205128,0.153846154,3,Khlong Toei, Bangkok,9,1275
,Hide Bangkok Hostel,4.2,0.002230924,0.128205128,0.512820513,0.076923077,0.128205128,0.153846154,3,Khlong Toei, Bangkok,9,1275
,Hide Bangkok Hostel,4.2,0.020908983,0.128205128,0.512820513,0.076923077,0.128205128,0.153846154,3,Khlong Toei, Bangkok,9,1275
,Hide Bangkok Hostel,4.2,0.002230924,0.128205128,0.512820513,0.076923077,0.128205128,0.153846154,3,Khlong Toei, Bangkok,9,1275
,Hide Bangkok Hostel,4.2,0.013789012,0.128205128,0.512820513,0.076923077,0.128205128,0.153846154,3,Khlong Toei, Bangkok,9,1275
,Hide Bangkok Hostel,4.2,0.013789012,0.128205128,0.512820513,0.076923077,0.128205128,0.153846154,3,Khlong Toei, Bangkok,9,1275
,Hilton Sukhumvit Bangkok,2.6,0.090969503,0.08974359,0.256410256,0.256410256,0.230769231,0.166666667,5,Khlong Toei, Bangkok,8,4002
,Hilton Sukhumvit Bangkok,2.6,0.090969503,0.08974359,0.256410256,0.256410256,0.230769231,0.166666667,5,Khlong Toei, Bangkok,8,4002
,Holiday Inn Bangkok Silom,2.6,0.159677228,0.204819277,0.240963855,0.072289157,0.240963855,0.240963855,4,Bang Rak, Bangkok,8,6897
,Holiday Inn Express Bangkok Sathorn,4.2,0.098065741,0.215053763,0.215053763,0.139784946,0.215053763,0.215053763,3,Bang Rak, Bangkok,9,4301
,Holiday Inn Express Bangkok Sathorn,4.2,0.047015545,0.215053763,0.215053763,0.139784946,0.215053763,0.215053763,3,Bang Rak, Bangkok,9,4301
,Holiday Inn Express Bangkok Sathorn,4.2,0.047015545,0.215053763,0.215053763,0.139784946,0.215053763,0.215053763,3,Bang Rak, Bangkok,9,4301
,Holiday Inn Express Bangkok Sathorn,4.2,0.098065741,0.215053763,0.215053763,0.139784946,0.215053763,0.215053763,3,Bang Rak, Bangkok,9,4301
,Holiday Inn Express Bangkok Sathorn,4.2,0.047015545,0.215053763,0.215053763,0.139784946,0.215053763,0.215053763,3,Bang Rak, Bangkok,9,4301
,Home Base Hostel,4.2,0.010229026,0.216216216,0.27027027,0.094594595,0.148648649,0.27027027,No preference,Bang Rak, Bangkok,9,600
,Home Base Hostel,4.2,0.014026344,0.216216216,0.27027027,0.094594595,0.148648649,0.27027027,No preference,Bang Rak, Bangkok,9,600
,Home Base Hostel,4.2,0.000498398,0.216216216,0.27027027,0.094594595,0.148648649,0.27027027,No preference,Bang Rak, Bangkok,9,600
,Home Base Hostel,4.2,0.010229026,0.216216216,0.27027027,0.094594595,0.148648649,0.27027027,No preference,Bang Rak, Bangkok,9,600
,Homie Hostel & Cafe,4.2,0.005482378,0.125,0.277777778,0.194444444,0.125,0.277777778,3,Wattana, Bangkok,9,400
,Homie Hostel & Cafe,4.2,0.024468969,0.125,0.277777778,0.194444444,0.125,0.277777778,3,Wattana, Bangkok,9,400
,Homie Hostel & Cafe,4.2,0.005482378,0.125,0.277777778,0.194444444,0.125,0.277777778,3,Wattana, Bangkok,9,400
,Honey House 2,1,0.019722321,0,0.408163265,0.224489796,0.06122449,0.306122449,3,Khlong Toei, Bangkok,7,1000
,Honey Place Guesthouse,4.2,0.010229026,0.202020202,0.202020202,0.202020202,0.191919192,0.202020202,No preference,Bangkok,0,9,600
,Honey Place Guesthouse,4.2,0.010229026,0.202020202,0.202020202,0.202020202,0.191919192,0.202020202,No preference,Bangkok,0,9,600
,Honey Place Guesthouse,4.2,0.004295716,0.202020202,0.202020202,0.202020202,0.191919192,0.202020202,No preference,Bangkok,0,9,600
,Hoppers Place Donmuang Hostel,4.2,0.012365017,0,0.8,0.12,0,0.08,No preference,Donmuang, Bangkok,9,690
,Hostel At Thonglor,4.2,0.005007713,0.192307692,0.384615385,0.173076923,0.115384615,0.134615385,No preference,Wattana, Bangkok,9,380
,Hostel At Thonglor,4.2,0.005007713,0.192307692,0.384615385,0.173076923,0.115384615,0.134615385,No preference,Wattana, Bangkok,9,380
,Hostel Thonglo7,4.2,0.038708912,0,0.350877193,0.228070175,0.350877193,0.070175439,No preference,Wattana, Bangkok,9,1800
,Hostel Thonglo7,4.2,0.050575531,0,0.350877193,0.228070175,0.350877193,0.070175439,No preference,Wattana, Bangkok,9,1800
,Hotel Icon Bangkok,3.4,0.052379257,0.131147541,0.327868852,0.131147541,0.163934426,0.245901639,4,Khlong Toei, Bangkok,8.5,2376
,Hotel Icon Bangkok,3.4,0.106680907,0.131147541,0.327868852,0.131147541,0.163934426,0.245901639,4,Khlong Toei, Bangkok,8.5,2376
,Hotel Icon Bangkok,3.4,0.106680907,0.131147541,0.327868852,0.131147541,0.163934426,0.245901639,4,Khlong Toei, Bangkok,8.5,2376
,Hotel Icon Bangkok,3.4,0.106680907,0.131147541,0.327868852,0.131147541,0.163934426,0.245901639,4,Khlong Toei, Bangkok,8.5,2376
,Hotel Icon Bangkok,3.4,0.052379257,0.131147541,0.327868852,0.131147541,0.163934426,0.245901639,4,Khlong Toei, Bangkok,8.5,2376
,Hotel Indigo Bangkok Wireless Road,4.2,0.112187018,0.227848101,0.253164557,0.063291139,0.240506329,0.215189873,5,Pathumwan, Bangkok,9,4896
,Hotel Muse Bangkok Langsuan - MGallery Collection,4.2,0.117930462,0.256410256,0.256410256,0.076923077,0.230769231,0.179487179,5,Pathumwan, Bangkok,9,5138
,Hotel Muse Bangkok Langsuan - MGallery Collection,4.2,0.117930462,0.256410256,0.256410256,0.076923077,0.230769231,0.179487179,5,Pathumwan, Bangkok,9,5138
,"Hotel Solo, Sukhumvit 2, Bangkok",2.6,0.095668684,0.05,0.5,0.125,0.125,0.2,4,Khlong Toei, Bangkok,8,4200
,I Rich Residence,4.2,0.038685179,0,0.8,0,0,0.2,No preference,Donmuang, Bangkok,9,1799
,I Rich Residence,4.2,0.038685179,0,0.8,0,0,0.2,No preference,Donmuang, Bangkok,9,1799
,I Rich Residence,4.2,0.017348997,0,0.8,0,0,0.2,No preference,Donmuang, Bangkok,9,1799
,I Rich Residence,4.2,0.017348997,0,0.8,0,0,0.2,No preference,Donmuang, Bangkok,9,1799
,I-Sleep Silom Hostel,2.6,0.033724932,0.174418605,0.23255814,0.127906977,0.23255814,0.23255814,2,Bang Rak, Bangkok,8,1590
,I-Sleep Silom Hostel,2.6,0.033724932,0.174418605,0.23255814,0.127906977,0.23255814,0.23255814,2,Bang Rak, Bangkok,8,1590
,Ibis Styles Bangkok Sukhumvit 50,3.4,0.028669752,0,0.666666667,0.333333333,0,0,3,Khlong Toei, Bangkok,8.5,1377
,Ibis Styles Bangkok Sukhumvit 50,3.4,0.032300937,0,0.666666667,0.333333333,0,0,3,Khlong Toei, Bangkok,8.5,1377
,Ibrik Resort by the river,4.2,0.071935446,0.276595745,0.425531915,0.021276596,0.127659574,0.14893617,3,Bangkok,0,9,3200
,Ibrik Resort by the river,4.2,0.071935446,0.276595745,0.425531915,0.021276596,0.127659574,0.14893617,3,Bangkok,0,9,3200
,In a Box Hostel,4.2,0.03158894,0.281690141,0.281690141,0.042253521,0.14084507,0.253521127,1,Pathumwan, Bangkok,9,1500
,Inn Stations Hostel,4.2,0.002088525,0.37037037,0.37037037,0.074074074,0.037037037,0.148148148,No preference,Bangkok,0,9,257
,InterContinental Bangkok,4.2,0.151299395,0.168831169,0.25974026,0.155844156,0.25974026,0.155844156,5,Pathumwan, Bangkok,9,6544
,InterContinental Bangkok,4.2,0.306609707,0.168831169,0.25974026,0.155844156,0.25974026,0.155844156,5,Pathumwan, Bangkok,9,6544
,J No.14,2.6,0.038708912,0.057692308,0.384615385,0.346153846,0.038461538,0.173076923,No preference,Bangkok,0,8,1800
,JC House,4.2,0.002634389,0.257575758,0.303030303,0.212121212,0.015151515,0.212121212,No preference,Bangkok,0,9,280
,JC House,4.2,0.02257031,0.257575758,0.303030303,0.212121212,0.015151515,0.212121212,No preference,Bangkok,0,9,280
,JW Marriott Hotel Bangkok,4.2,0.335398125,0.189189189,0.27027027,0.162162162,0.162162162,0.216216216,5,Bangkok,0,9,14301
,JW Marriott Hotel Bangkok,4.2,0.146837546,0.189189189,0.27027027,0.162162162,0.162162162,0.216216216,5,Bangkok,0,9,14301
,JW Marriott Hotel Bangkok,4.2,0.233440133,0.189189189,0.27027027,0.162162162,0.162162162,0.216216216,5,Bangkok,0,9,14301
,JW Marriott Hotel Bangkok,4.2,0.146837546,0.189189189,0.27027027,0.162162162,0.162162162,0.216216216,5,Bangkok,0,9,14301
,JW Marriott Hotel Bangkok,4.2,0.146837546,0.189189189,0.27027027,0.162162162,0.162162162,0.216216216,5,Bangkok,0,9,14301
,Jade's house,2.6,0.016162335,0.243902439,0.243902439,0.170731707,0.097560976,0.243902439,1,Bangkok,0,8,850
,Jasmine City Hotel,2.6,0.178735018,0.182795699,0.215053763,0.215053763,0.172043011,0.215053763,4,Wattana, Bangkok,8,7700
,Jasmine Resort Bangkok,2.6,0.121300581,0.232876712,0.273972603,0.136986301,0.164383562,0.191780822,4,Wattana, Bangkok,8,5280
,K Maison Boutique Hotel,4.2,0.055322179,0.186666667,0.266666667,0.146666667,0.133333333,0.266666667,4,Pathumwan, Bangkok,9,2500
,K Maison Boutique Hotel,4.2,0.055322179,0.186666667,0.266666667,0.146666667,0.133333333,0.266666667,4,Pathumwan, Bangkok,9,2500
,K Maison Boutique Hotel,4.2,0.114655275,0.186666667,0.266666667,0.146666667,0.133333333,0.266666667,4,Pathumwan, Bangkok,9,2500
,K Maison Boutique Hotel,4.2,0.055322179,0.186666667,0.266666667,0.146666667,0.133333333,0.266666667,4,Pathumwan, Bangkok,9,2500
,K Maison Boutique Hotel,4.2,0.114655275,0.186666667,0.266666667,0.146666667,0.133333333,0.266666667,4,Pathumwan, Bangkok,9,2500
,Kama Bangkok,4.2,0.016281002,0,0.555555556,0.111111111,0.111111111,0.222222222,3,Bangkok,0,9,855
,Kama Bangkok,4.2,0.03657292,0,0.555555556,0.111111111,0.111111111,0.222222222,3,Bangkok,0,9,855
,Kama Bangkok,4.2,0.03657292,0,0.555555556,0.111111111,0.111111111,0.222222222,3,Bangkok,0,9,855
,Kama Bangkok,4.2,0.016281002,0,0.555555556,0.111111111,0.111111111,0.222222222,3,Bangkok,0,9,855
,"Kantary House Hotel & Serviced Apartments, Bangkok",2.6,0.114655275,0.173913043,0.434782609,0,0,0.391304348,4,Bangkapi, Bangkok,8,5000
,Kedkanok Apartment,2.6,0.019722321,0,0.769230769,0.038461538,0.038461538,0.153846154,No preference,Bangkok,0,8,1000
,Kedkanok Apartment,2.6,0.019722321,0,0.769230769,0.038461538,0.038461538,0.153846154,No preference,Bangkok,0,8,1000
,Khaosan Immjai,4.2,0.003109054,0.25,0.25,0.175,0.075,0.25,2,Bangkok,0,9,300
,Khaosan Immjai,4.2,0.010229026,0.25,0.25,0.175,0.075,0.25,2,Bangkok,0,9,300
,Klub Hotel,4.2,0.033724932,0.231707317,0.243902439,0.036585366,0.243902439,0.243902439,3,Pathumwan, Bangkok,9,1590
,Klub Hotel,4.2,0.033724932,0.231707317,0.243902439,0.036585366,0.243902439,0.243902439,3,Pathumwan, Bangkok,9,1590
,Kokotel Surawong,4.2,0.063035481,0.172839506,0.24691358,0.098765432,0.234567901,0.24691358,3,Bang Rak, Bangkok,9,2825
,Kokotel Surawong,4.2,0.050456865,0.172839506,0.24691358,0.098765432,0.234567901,0.24691358,3,Bang Rak, Bangkok,9,2825
,Kokotel Surawong,4.2,0.035386258,0.172839506,0.24691358,0.098765432,0.234567901,0.24691358,3,Bang Rak, Bangkok,9,2825
,Kokotel Surawong,4.2,0.035386258,0.172839506,0.24691358,0.098765432,0.234567901,0.24691358,3,Bang Rak, Bangkok,9,2825
,Kokotel Surawong,4.2,0.029073217,0.172839506,0.24691358,0.098765432,0.234567901,0.24691358,3,Bang Rak, Bangkok,9,2825
,Kokotel Surawong,4.2,0.063035481,0.172839506,0.24691358,0.098765432,0.234567901,0.24691358,3,Bang Rak, Bangkok,9,2825
,Kokotel Surawong,4.2,0.050456865,0.172839506,0.24691358,0.098765432,0.234567901,0.24691358,3,Bang Rak, Bangkok,9,2825
,Le Meridien Bangkok,4.2,0.222261778,0.2,0.2,0.2,0.2,0.2,5,Bang Rak, Bangkok,9,9534
,Le Meridien Bangkok,4.2,0.222261778,0.2,0.2,0.2,0.2,0.2,5,Bang Rak, Bangkok,9,9534
,Le Meridien Bangkok,4.2,0.10912543,0.2,0.2,0.2,0.2,0.2,5,Bang Rak, Bangkok,9,9534
,Le Meridien Bangkok,4.2,0.222261778,0.2,0.2,0.2,0.2,0.2,5,Bang Rak, Bangkok,9,9534
,"Le Royal Meridien, Plaza Athenee Bangkok",4.2,0.126450694,0.2375,0.25,0.0625,0.25,0.2,5,Pathumwan, Bangkok,9,5497
,Le Siam Hotel,2.6,0.090447372,0.2,0.2,0.2,0.2,0.2,4,Bang Rak, Bangkok,8,3980
,Le Siam Hotel,2.6,0.090447372,0.2,0.2,0.2,0.2,0.2,4,Bang Rak, Bangkok,8,3980
,Le Tada Parkview Hotel,4.2,0.040844903,0.217391304,0.217391304,0.130434783,0.217391304,0.217391304,4,Pathumwan, Bangkok,9,1890
,Le Tada Parkview Hotel,4.2,0.040844903,0.217391304,0.217391304,0.130434783,0.217391304,0.217391304,4,Pathumwan, Bangkok,9,1890
,Le Tada Parkview Hotel,4.2,0.085700724,0.217391304,0.217391304,0.130434783,0.217391304,0.217391304,4,Pathumwan, Bangkok,9,1890
,Le Tada Parkview Hotel,4.2,0.040844903,0.217391304,0.217391304,0.130434783,0.217391304,0.217391304,4,Pathumwan, Bangkok,9,1890
,Le Tada Parkview Hotel,4.2,0.040844903,0.217391304,0.217391304,0.130434783,0.217391304,0.217391304,4,Pathumwan, Bangkok,9,1890
,Le Tada Residence,4.2,0.035860923,0.217391304,0.217391304,0.130434783,0.217391304,0.217391304,3,Pathumwan, Bangkok,9,1680
,Le Tada Residence,4.2,0.035860923,0.217391304,0.217391304,0.130434783,0.217391304,0.217391304,3,Pathumwan, Bangkok,9,1680
,Lemontea Hotel,2.6,0.071698113,0.231707317,0.243902439,0.036585366,0.243902439,0.243902439,3,Pathumwan, Bangkok,8,3190
,Lemontea Hotel,2.6,0.071698113,0.231707317,0.243902439,0.036585366,0.243902439,0.243902439,3,Pathumwan, Bangkok,8,3190
,Lemontea Hotel,2.6,0.042767296,0.231707317,0.243902439,0.036585366,0.243902439,0.243902439,3,Pathumwan, Bangkok,8,3190
,Lemontea Hotel,2.6,0.042767296,0.231707317,0.243902439,0.036585366,0.243902439,0.243902439,3,Pathumwan, Bangkok,8,3190
,LiT BANGKOK Hotel,4.2,0.092820695,0.238095238,0.238095238,0.142857143,0.238095238,0.142857143,5,Phaya Thai, Bangkok,9,4080
,LiT BANGKOK Hotel,4.2,0.092820695,0.238095238,0.238095238,0.142857143,0.238095238,0.142857143,5,Phaya Thai, Bangkok,9,4080
,LiT BANGKOK Hotel,4.2,0.092820695,0.238095238,0.238095238,0.142857143,0.238095238,0.142857143,5,Phaya Thai, Bangkok,9,4080
,Lily Residence Executive Serviced Apartment,2.6,0.070558918,0.150943396,0.377358491,0.018867925,0.132075472,0.320754717,3,Bangkok,0,8,3142
,Lily Residence Executive Serviced Apartment,2.6,0.070558918,0.150943396,0.377358491,0.018867925,0.132075472,0.320754717,3,Bangkok,0,8,3142
,LiveItUp Bangkok,4.2,0.02323484,0.202020202,0.202020202,0.202020202,0.191919192,0.202020202,No preference,Bangkok,0,9,1148
,LiveItUp Bangkok,4.2,0.004010917,0.202020202,0.202020202,0.202020202,0.191919192,0.202020202,No preference,Bangkok,0,9,1148
,LiveItUp Bangkok,4.2,0.031232942,0.202020202,0.202020202,0.202020202,0.191919192,0.202020202,No preference,Bangkok,0,9,1148
,Loft Suanplu,2.6,0.028266287,0.210526316,0.526315789,0.078947368,0,0.184210526,No preference,Sathorn, Bangkok,8,1360
,Loftel 22 Hostel,2.6,0.019722321,0.24,0.4,0.18,0.06,0.12,2,Bangkok,0,8,1000
,Loftel 22 Hostel,2.6,0.019722321,0.24,0.4,0.18,0.06,0.12,2,Bangkok,0,8,1000
,Loftel 22 Hostel,2.6,0.019722321,0.24,0.4,0.18,0.06,0.12,2,Bangkok,0,8,1000
,Loftel Station,3.4,0.024468969,0.344827586,0.344827586,0.086206897,0.068965517,0.155172414,No preference,Bang Rak, Bangkok,8.5,1200
,Loftel Station,3.4,0.013789012,0.344827586,0.344827586,0.086206897,0.068965517,0.155172414,No preference,Bang Rak, Bangkok,8.5,1200
,Loogchoob Homestay,4.2,0.050575531,0.303030303,0.303030303,0.075757576,0.166666667,0.151515152,3,Dusit, Bangkok,9,2300
,Loogchoob Homestay,4.2,0.050575531,0.303030303,0.303030303,0.075757576,0.166666667,0.151515152,3,Dusit, Bangkok,9,2300
,Love hostel,4.2,0.006336775,0.253164557,0.253164557,0.164556962,0.075949367,0.253164557,No preference,Bangkok,0,9,436
,Love hostel,4.2,0.006336775,0.253164557,0.253164557,0.164556962,0.075949367,0.253164557,No preference,Bangkok,0,9,436
,Love hostel,4.2,0.016684467,0.253164557,0.253164557,0.164556962,0.075949367,0.253164557,No preference,Bangkok,0,9,436
,Luz Hostel,4.2,0.004295716,0.142857143,0.317460317,0.19047619,0.174603175,0.174603175,1,Wattana, Bangkok,9,350
,Luz Hostel,4.2,0.013789012,0.142857143,0.317460317,0.19047619,0.174603175,0.174603175,1,Wattana, Bangkok,9,350
,MD Rose Apartment,1,0.016874333,0.159090909,0.454545455,0,0,0.386363636,No preference,Bangkapi, Bangkok,7,880
,MD Rose Apartment,1,0.016874333,0.159090909,0.454545455,0,0,0.386363636,No preference,Bangkapi, Bangkok,7,880
,Maduzi,4.2,0.21407381,0.172413793,0.229885057,0.183908046,0.183908046,0.229885057,4,Khlong Toei, Bangkok,9,9189
,Maduzi,4.2,0.105043313,0.172413793,0.229885057,0.183908046,0.183908046,0.229885057,4,Khlong Toei, Bangkok,9,9189
,Maduzi,4.2,0.21407381,0.172413793,0.229885057,0.183908046,0.183908046,0.229885057,4,Khlong Toei, Bangkok,9,9189
,Maduzi,4.2,0.21407381,0.172413793,0.229885057,0.183908046,0.183908046,0.229885057,4,Khlong Toei, Bangkok,9,9189
,Maduzi,4.2,0.105043313,0.172413793,0.229885057,0.183908046,0.183908046,0.229885057,4,Khlong Toei, Bangkok,9,9189
,Maitria Hotel Sukhumvit 18,4.2,0.073739172,0.194805195,0.25974026,0.181818182,0.103896104,0.25974026,4,Khlong Toei, Bangkok,9,3276
,Maitria Hotel Sukhumvit 18,4.2,0.073739172,0.194805195,0.25974026,0.181818182,0.103896104,0.25974026,4,Khlong Toei, Bangkok,9,3276
,"Marriott Executive Apartments Bangkok ,Sukhumvit Thonglor",4.2,0.185949923,0.28125,0.3125,0.140625,0.078125,0.1875,5,Wattana, Bangkok,9,8004
,"Marriott Executive Apartments Bangkok ,Sukhumvit Thonglor",4.2,0.102147858,0.28125,0.3125,0.140625,0.078125,0.1875,5,Wattana, Bangkok,9,8004
,"Marriott Executive Apartments Bangkok ,Sukhumvit Thonglor",4.2,0.102147858,0.28125,0.3125,0.140625,0.078125,0.1875,5,Wattana, Bangkok,9,8004
,Marriott Executive Apartments Mayfair Bangkok,4.2,0.098754005,0.276595745,0.425531915,0.042553191,0.127659574,0.127659574,5,Pathumwan, Bangkok,9,4330
,Marriott Executive Apartments Mayfair Bangkok,4.2,0.098754005,0.276595745,0.425531915,0.042553191,0.127659574,0.127659574,5,Pathumwan, Bangkok,9,4330
,Marriott Executive Apartments Sukhumvit Park,4.2,0.205458645,0,0.487804878,0.170731707,0.097560976,0.243902439,5,Khlong Toei, Bangkok,9,8826
,Marvin Suites,2.6,0.04345556,0.179487179,0.512820513,0.051282051,0.076923077,0.179487179,3,Sathorn, Bangkok,8,2000
,Marvin Suites,2.6,0.025655631,0.179487179,0.512820513,0.051282051,0.076923077,0.179487179,3,Sathorn, Bangkok,8,2000
,Marvin Suites,2.6,0.04345556,0.179487179,0.512820513,0.051282051,0.076923077,0.179487179,3,Sathorn, Bangkok,8,2000
,Meet Up Hostel Bangkok,4.2,0.014975673,0.281690141,0.281690141,0.070422535,0.084507042,0.281690141,No preference,Phaya Thai, Bangkok,9,800
,Meet Up Hostel Bangkok,4.2,0.014975673,0.281690141,0.281690141,0.070422535,0.084507042,0.281690141,No preference,Phaya Thai, Bangkok,9,800
,Mellow Fellow Hostel,4.2,0.029215616,0.305084746,0.338983051,0.06779661,0.101694915,0.186440678,2,Phaya Thai, Bangkok,9,1400
,Mellow Fellow Hostel,4.2,0.029215616,0.305084746,0.338983051,0.06779661,0.101694915,0.186440678,2,Phaya Thai, Bangkok,9,1400
,Mellow Fellow Hostel,4.2,0.004295716,0.305084746,0.338983051,0.06779661,0.101694915,0.186440678,2,Phaya Thai, Bangkok,9,1400
,Mellow Fellow Hostel,4.2,0.01260235,0.305084746,0.338983051,0.06779661,0.101694915,0.186440678,2,Phaya Thai, Bangkok,9,1400
,Mercure Bangkok Siam,4.2,0.079791148,0.192307692,0.256410256,0.153846154,0.256410256,0.141025641,4,Phaya Thai, Bangkok,9,3531
,Mercure Bangkok Siam,4.2,0.071413314,0.192307692,0.256410256,0.153846154,0.256410256,0.141025641,4,Phaya Thai, Bangkok,9,3531
,Mercure Bangkok Siam,4.2,0.146837546,0.192307692,0.256410256,0.153846154,0.256410256,0.141025641,4,Phaya Thai, Bangkok,9,3531
,Mercure Bangkok Siam,4.2,0.071413314,0.192307692,0.256410256,0.153846154,0.256410256,0.141025641,4,Phaya Thai, Bangkok,9,3531
,Mercure Bangkok Siam,4.2,0.079791148,0.192307692,0.256410256,0.153846154,0.256410256,0.141025641,4,Phaya Thai, Bangkok,9,3531
,Mercure Bangkok Siam,4.2,0.146837546,0.192307692,0.256410256,0.153846154,0.256410256,0.141025641,4,Phaya Thai, Bangkok,9,3531
,Mercure Bangkok Siam,4.2,0.071413314,0.192307692,0.256410256,0.153846154,0.256410256,0.141025641,4,Phaya Thai, Bangkok,9,3531
,Mercure Bangkok Siam,4.2,0.071413314,0.192307692,0.256410256,0.153846154,0.256410256,0.141025641,4,Phaya Thai, Bangkok,9,3531
,Methavalai Residence,4.2,0.02660496,0.27027027,0.27027027,0.175675676,0.121621622,0.162162162,3,Bangkok,0,9,1290
,Metro Pratunam Boutique Hotel,2.6,0.057695503,0.192307692,0.384615385,0.057692308,0.211538462,0.153846154,3,Pathumwan, Bangkok,8,2600
,Metro Pratunam Boutique Hotel,2.6,0.085463391,0.192307692,0.384615385,0.057692308,0.211538462,0.153846154,3,Pathumwan, Bangkok,8,2600
,Metropole The Crest Collection by The Ascott Limited,3.4,0.06749733,0.230769231,0.384615385,0.153846154,0.076923077,0.153846154,5,Huai Khwang, Bangkok,8.5,3013
,Micro Hostel,3.4,0.016162335,0.207792208,0.25974026,0.012987013,0.25974026,0.25974026,No preference,Pathumwan, Bangkok,8.5,850
,Micro Hostel,3.4,0.016162335,0.207792208,0.25974026,0.012987013,0.25974026,0.25974026,No preference,Pathumwan, Bangkok,8.5,850
,Micro Hostel,3.4,0.042268898,0.207792208,0.25974026,0.012987013,0.25974026,0.25974026,No preference,Pathumwan, Bangkok,8.5,850
,Millennium Hilton Bangkok,2.6,0.146837546,0.214285714,0.357142857,0.160714286,0.125,0.142857143,5,Bangkok,0,8,6356
,Miracle Grand Convention Hotel,2.6,0.042245164,0.181818182,0.606060606,0.090909091,0,0.121212121,4,Laksi, Bangkok,8,1949
,Mode Sathorn Hotel,4.2,0.081666073,0.206896552,0.344827586,0.051724138,0.172413793,0.224137931,4,Sathorn, Bangkok,9,3610
,Mode Sathorn Hotel,4.2,0.081666073,0.206896552,0.344827586,0.051724138,0.172413793,0.224137931,4,Sathorn, Bangkok,9,3610
,Mode Sathorn Hotel,4.2,0.081666073,0.206896552,0.344827586,0.051724138,0.172413793,0.224137931,4,Sathorn, Bangkok,9,3610
,Mon Lodge & Yoga Donmueang,4.2,0.022095645,0,0.8,0.12,0.04,0.04,3,Donmuang, Bangkok,9,1100
,Mon Lodge & Yoga Donmueang,4.2,0.022095645,0,0.8,0.12,0.04,0.04,3,Donmuang, Bangkok,9,1100
,Mon Lodge & Yoga Donmueang,4.2,0.038708912,0,0.8,0.12,0.04,0.04,3,Donmuang, Bangkok,9,1100
,Mon Lodge & Yoga Donmueang,4.2,0.035148926,0,0.8,0.12,0.04,0.04,3,Donmuang, Bangkok,9,1100
,Mon Lodge & Yoga Donmueang,4.2,0.038708912,0,0.8,0.12,0.04,0.04,3,Donmuang, Bangkok,9,1100
,Mon Lodge & Yoga Donmueang,4.2,0.035148926,0,0.8,0.12,0.04,0.04,3,Donmuang, Bangkok,9,1100
,Monomer Hostel Bangkok,4.2,0.033962264,0.281690141,0.281690141,0.056338028,0.098591549,0.281690141,2,Phaya Thai, Bangkok,9,1600
,Monomer Hostel Bangkok,4.2,0.005482378,0.281690141,0.281690141,0.056338028,0.098591549,0.281690141,2,Phaya Thai, Bangkok,9,1600
,Montien Riverside Hotel,2.6,0.059238163,0.363636364,0.606060606,0.03030303,0,0,5,Bangkok,0,8,2665
,Montien Riverside Hotel,2.6,0.059238163,0.363636364,0.606060606,0.03030303,0,0,5,Bangkok,0,8,2665
