user_id,hotel_name,rating,price,near_station,restaurant,entertain,shopping_mall,convenience_store,star,district,destination,rating,price
,Imperial Hotel Tokyo,4.2,1,0.191919192,0.202020202,0.202020202,0.202020202,0.202020202,5,Chiyoda, Tokyo,9,60878
,J Residence Shinjuku,3.4,0.026742234,0.109756098,0.243902439,0.243902439,0.158536585,0.243902439,2,Shinjuku Ward, Tokyo,8,2320
,Japanize Guest House,3.4,0.002576163,0.245901639,0.327868852,0.081967213,0.016393443,0.327868852,1,Chuo Ward, Tokyo,8,866
,Japanize Guest House,3.4,0.044725514,0.245901639,0.327868852,0.081967213,0.016393443,0.327868852,1,Chuo Ward, Tokyo,8,866
,Japonica Lodge Asakusa,3.4,0.039589808,0.242424242,0.303030303,0.03030303,0.196969697,0.227272727,1,Taito, Tokyo,8,3093
,Juyoh Hotel,3.4,0.026227002,0.26,0.4,0,0,0.34,2,Taito, Tokyo,8,2289
,Juyoh Hotel,3.4,0.007196636,0.26,0.4,0,0,0.34,2,Taito, Tokyo,8,2289
,K's House Tokyo Oasis - Quality Hostel,4.2,0.035484568,0.148648649,0.27027027,0.148648649,0.216216216,0.216216216,1,Taito, Tokyo,9,2846
,K's House Tokyo Oasis - Quality Hostel,4.2,0.035484568,0.148648649,0.27027027,0.148648649,0.216216216,0.216216216,1,Taito, Tokyo,9,2846
,K's House Tokyo Oasis - Quality Hostel,4.2,0.051423538,0.148648649,0.27027027,0.148648649,0.216216216,0.216216216,1,Taito, Tokyo,9,2846
,K's House Tokyo Oasis - Quality Hostel,4.2,0.066332042,0.148648649,0.27027027,0.148648649,0.216216216,0.216216216,1,Taito, Tokyo,9,2846
,K's House Tokyo Oasis - Quality Hostel,4.2,0.051423538,0.148648649,0.27027027,0.148648649,0.216216216,0.216216216,1,Taito, Tokyo,9,2846
,Kagaribi Kitasenjyu Guesthouse,4.2,0.057589709,0.101449275,0.289855072,0.289855072,0.043478261,0.275362319,2,Adachi Ward, Tokyo,9,4176
,Kagaribi Kitasenjyu Guesthouse,4.2,0.057589709,0.101449275,0.289855072,0.289855072,0.043478261,0.275362319,2,Adachi Ward, Tokyo,9,4176
,Keio Plaza Hotel Tokyo,3.8,0.180564097,0.210526316,0.210526316,0.157894737,0.210526316,0.210526316,5,Shinjuku Ward, Tokyo,8.5,11575
,Keio Plaza Hotel Tokyo,3.8,0.131700101,0.210526316,0.210526316,0.157894737,0.210526316,0.210526316,5,Shinjuku Ward, Tokyo,8.5,11575
,Keio Plaza Hotel Tokyo,3.8,0.180564097,0.210526316,0.210526316,0.157894737,0.210526316,0.210526316,5,Shinjuku Ward, Tokyo,8.5,11575
,Keio Plaza Hotel Tokyo,3.8,0.131700101,0.210526316,0.210526316,0.157894737,0.210526316,0.210526316,5,Shinjuku Ward, Tokyo,8.5,11575
,Keio Presso Inn Akasaka,4.2,0.070437283,0.111111111,0.277777778,0.277777778,0.055555556,0.277777778,3,Minato, Tokyo,9,4949
,Keio Presso Inn Ikebukuro,3.4,0.152691675,0.166666667,0.208333333,0.208333333,0.208333333,0.208333333,3,Toshima, Tokyo,8,9898
,Keio Presso Inn Ikebukuro,3.4,0.03187794,0.166666667,0.208333333,0.208333333,0.208333333,0.208333333,3,Toshima, Tokyo,8,9898
,Keio Presso Inn Ikebukuro,3.4,0.070437283,0.166666667,0.208333333,0.208333333,0.208333333,0.208333333,3,Toshima, Tokyo,8,9898
,Keio Presso Inn Ikebukuro,3.4,0.070437283,0.166666667,0.208333333,0.208333333,0.208333333,0.208333333,3,Toshima, Tokyo,8,9898
,Keio Presso Inn Ikebukuro,3.4,0.03187794,0.166666667,0.208333333,0.208333333,0.208333333,0.208333333,3,Toshima, Tokyo,8,9898
,Keys House,4.2,0.041650739,0.175,0.5,0.025,0.05,0.25,1,Katsushika, Tokyo,9,3217
,Keys House,4.2,0.041650739,0.175,0.5,0.025,0.05,0.25,1,Katsushika, Tokyo,9,3217
,Khaosan Tokyo Laboratory,3.4,0.1218442,0.126582278,0.253164557,0.151898734,0.253164557,0.215189873,1,Taito, Tokyo,8,8042
,Khaosan World Asakusa Hostel,3.4,0.034454103,0.109589041,0.273972603,0.164383562,0.232876712,0.219178082,1,Taito, Tokyo,8,2784
,Khaosan World Asakusa Hostel,3.4,0.084830555,0.109589041,0.273972603,0.164383562,0.232876712,0.219178082,1,Taito, Tokyo,8,2784
,Kichijoji Daiichi Hotel,3.4,0.099921884,0.212765957,0.212765957,0.212765957,0.14893617,0.212765957,3,Tokyo,0,8,6723
,Kichijoji Daiichi Hotel,3.4,0.054398591,0.212765957,0.212765957,0.212765957,0.14893617,0.212765957,3,Tokyo,0,8,6723
,Kichijoji Daiichi Hotel,3.4,0.054398591,0.212765957,0.212765957,0.212765957,0.14893617,0.212765957,3,Tokyo,0,8,6723
,Kichijoji Tokyu REI Hotel,3.4,0.064520418,0.149425287,0.229885057,0.229885057,0.16091954,0.229885057,3,Tokyo,0,8,4593
,Kichijoji Tokyu REI Hotel,3.4,0.046021906,0.149425287,0.229885057,0.229885057,0.16091954,0.229885057,3,Tokyo,0,8,4593
,Kichijoji Tokyu REI Hotel,3.4,0.046021906,0.149425287,0.229885057,0.229885057,0.16091954,0.229885057,3,Tokyo,0,8,4593
,Kichijoji Tokyu REI Hotel,3.4,0.140874566,0.149425287,0.229885057,0.229885057,0.16091954,0.229885057,3,Tokyo,0,8,4593
,Kichijoji Tokyu REI Hotel,3.4,0.140874566,0.149425287,0.229885057,0.229885057,0.16091954,0.229885057,3,Tokyo,0,8,4593
,Koraku Garden Hotel,3,0.027606495,0.055555556,0.37037037,0.111111111,0.092592593,0.37037037,3,Bunkyo, Tokyo,7.5,2372
,Koraku Garden Hotel,3,0.027606495,0.055555556,0.37037037,0.111111111,0.092592593,0.37037037,3,Bunkyo, Tokyo,7.5,2372
,Kotobuki Sou,5,0.168115412,0.171428571,0.285714286,0.1,0.157142857,0.285714286,No preference,Taito, Tokyo,10,10826
,Kotobuki Sou,5,0.168115412,0.171428571,0.285714286,0.1,0.157142857,0.285714286,No preference,Taito, Tokyo,10,10826
,Lotte City Hotel Kinshicho,3.4,0.077018964,0.127906977,0.23255814,0.23255814,0.174418605,0.23255814,3,Sumida Ward, Tokyo,8,5345
,MYSTAYS Shin Urayasu Conference Center,3.4,0.049362607,0.714285714,0.285714286,0,0,0,3,Tokyo,0,8,3681
,MYSTAYS Shin Urayasu Conference Center,3.4,0.110542324,0.714285714,0.285714286,0,0,0,3,Tokyo,0,8,3681
,MYSTAYS Shin Urayasu Conference Center,3.4,0.110542324,0.714285714,0.285714286,0,0,0,3,Tokyo,0,8,3681
,MYSTAYS Shin Urayasu Conference Center,3.4,0.049362607,0.714285714,0.285714286,0,0,0,3,Tokyo,0,8,3681
,Mandarin Oriental Tokyo,4.2,0.371283262,0.15942029,0.289855072,0.130434783,0.130434783,0.289855072,5,Chuo Ward, Tokyo,9,23050
,Mandarin Oriental Tokyo,4.2,0.371283262,0.15942029,0.289855072,0.130434783,0.130434783,0.289855072,5,Chuo Ward, Tokyo,9,23050
,Meguro Gajoen,4.2,0.216563897,0.09375,0.3125,0.25,0.046875,0.296875,5,Meguro Ward, Tokyo,9,13741
,Meguro Gajoen,4.2,0.216563897,0.09375,0.3125,0.25,0.046875,0.296875,5,Meguro Ward, Tokyo,9,13741
,Meitetsu Inn Hamamatsucho,3.4,0.039589808,0.213114754,0.327868852,0.06557377,0.06557377,0.327868852,3,Minato, Tokyo,8,3093
,Mercure Hotel Ginza Tokyo,3.4,0.073728123,0.2,0.210526316,0.210526316,0.168421053,0.210526316,4,Chuo Ward, Tokyo,8,5147
,Mitsui Garden Hotel Shiodome Italia-gai,3.4,0.141373178,0.174603175,0.317460317,0.095238095,0.095238095,0.317460317,4,Minato, Tokyo,8,9217
,Mitsui Garden Hotel Yotsuya,4.2,0.132132232,0.127659574,0.425531915,0.127659574,0.021276596,0.29787234,3,Shinjuku Ward, Tokyo,9,8661
,Mitsui Garden Hotel Yotsuya,4.2,0.132132232,0.127659574,0.425531915,0.127659574,0.021276596,0.29787234,3,Shinjuku Ward, Tokyo,9,8661
,Mitsui Garden Hotel Yotsuya,4.2,0.132132232,0.127659574,0.425531915,0.127659574,0.021276596,0.29787234,3,Shinjuku Ward, Tokyo,9,8661
,Mitsui Garden Hotel Yotsuya,4.2,0.132132232,0.127659574,0.425531915,0.127659574,0.021276596,0.29787234,3,Shinjuku Ward, Tokyo,9,8661
,Mizue Dai-ichi Hotel,2.6,0.073013446,0.127659574,0.425531915,0.085106383,0.021276596,0.340425532,3,Edogawa, Tokyo,7,5104
,Mizue Dai-ichi Hotel,2.6,0.073013446,0.127659574,0.425531915,0.085106383,0.021276596,0.340425532,3,Edogawa, Tokyo,7,5104
,Nakano Sunplaza Hotel,3.4,0.059634019,0.154761905,0.238095238,0.238095238,0.130952381,0.238095238,3,Nakano, Tokyo,8,4299
,Nakano Sunplaza Hotel,3.4,0.095633819,0.154761905,0.238095238,0.238095238,0.130952381,0.238095238,3,Nakano, Tokyo,8,4299
,New Otani Inn Tokyo,3.4,0.037013645,0.166666667,0.37037037,0.018518519,0.074074074,0.37037037,3,Shinagawa Ward, Tokyo,8,2938
,New Otani Inn Tokyo,3.4,0.08586102,0.166666667,0.37037037,0.018518519,0.074074074,0.37037037,3,Shinagawa Ward, Tokyo,8,2938
,New Otani Inn Tokyo,3.4,0.08586102,0.166666667,0.37037037,0.018518519,0.074074074,0.37037037,3,Shinagawa Ward, Tokyo,8,2938
,Nihonbashi Muromachi Bay Hotel,4.2,0.008742334,0.217391304,0.289855072,0.086956522,0.115942029,0.289855072,1,Chuo Ward, Tokyo,9,1237
,Nishitetsu Inn Nihonbashi,3.4,0.037013645,0.154929577,0.281690141,0.225352113,0.056338028,0.281690141,2,Chuo Ward, Tokyo,8,2938
,Nishitetsu Inn Nihonbashi,3.4,0.074027291,0.154929577,0.281690141,0.225352113,0.056338028,0.281690141,2,Chuo Ward, Tokyo,8,2938
,Nishitetsu Inn Nihonbashi,3.4,0.037013645,0.154929577,0.281690141,0.225352113,0.056338028,0.281690141,2,Chuo Ward, Tokyo,8,2938
,Nishitetsu Inn Nihonbashi,3.4,0.074027291,0.154929577,0.281690141,0.225352113,0.056338028,0.281690141,2,Chuo Ward, Tokyo,8,2938
,Nishitetsu Inn Shinjuku,3.4,0.135207007,0.21978022,0.21978022,0.153846154,0.186813187,0.21978022,3,Shinjuku Ward, Tokyo,8,8846
,Nishitetsu Inn Shinjuku,3.4,0.035484568,0.21978022,0.21978022,0.153846154,0.186813187,0.21978022,3,Shinjuku Ward, Tokyo,8,8846
,Nishitetsu Inn Shinjuku,3.4,0.108996626,0.21978022,0.21978022,0.153846154,0.186813187,0.21978022,3,Shinjuku Ward, Tokyo,8,8846
,Nishitetsu Inn Shinjuku,3.4,0.035484568,0.21978022,0.21978022,0.153846154,0.186813187,0.21978022,3,Shinjuku Ward, Tokyo,8,8846
,Oak Hostel Zen,4.2,0.090996726,0.132075472,0.377358491,0.150943396,0,0.339622642,1,Taito, Tokyo,9,6186
,Oak Hostel Zen,4.2,0.090996726,0.132075472,0.377358491,0.150943396,0,0.339622642,1,Taito, Tokyo,9,6186
,Oakwood Premier Tokyo,4.2,0.365732046,0.21978022,0.21978022,0.153846154,0.186813187,0.21978022,4,Chiyoda, Tokyo,9,22716
,Oakwood Premier Tokyo,4.2,0.365732046,0.21978022,0.21978022,0.153846154,0.186813187,0.21978022,4,Chiyoda, Tokyo,9,22716
,Ochanomizu Inn,3.4,0.083284857,0.092105263,0.263157895,0.171052632,0.210526316,0.263157895,3,Bunkyo, Tokyo,8,5722
,Ochanomizu Inn,3.4,0.083284857,0.092105263,0.263157895,0.171052632,0.210526316,0.263157895,3,Bunkyo, Tokyo,8,5722
,Ochanomizu Inn,3.4,0.039589808,0.092105263,0.263157895,0.171052632,0.210526316,0.263157895,3,Bunkyo, Tokyo,8,5722
,Ochanomizu Inn,3.4,0.03187794,0.092105263,0.263157895,0.171052632,0.210526316,0.263157895,3,Bunkyo, Tokyo,8,5722
,Omori Tokyu REI Hotel,3.4,0.028803165,0.151898734,0.253164557,0.253164557,0.088607595,0.253164557,3,Ota Ward, Tokyo,8,2444
,Omori Tokyu REI Hotel,3.4,0.028803165,0.151898734,0.253164557,0.253164557,0.088607595,0.253164557,3,Ota Ward, Tokyo,8,2444
,Oriental Hotel Tokyo Bay,4.2,0.085196204,0.272727273,0.454545455,0.045454545,0.068181818,0.159090909,4,Tokyo,0,9,5837
,Oriental Hotel Tokyo Bay,4.2,0.075572989,0.272727273,0.454545455,0.045454545,0.068181818,0.159090909,4,Tokyo,0,9,5837
,Oriental Hotel Tokyo Bay,4.2,0.085196204,0.272727273,0.454545455,0.045454545,0.068181818,0.159090909,4,Tokyo,0,9,5837
,Oriental Hotel Tokyo Bay,4.2,0.075572989,0.272727273,0.454545455,0.045454545,0.068181818,0.159090909,4,Tokyo,0,9,5837
,Otsuka City Hotel,2.6,0.078664384,0.083333333,0.333333333,0.2,0.05,0.333333333,2,Toshima, Tokyo,7,5444
,Park Hyatt Tokyo,4.2,0.482905912,0.285714286,0.285714286,0.042857143,0.1,0.285714286,5,Shinjuku Ward, Tokyo,9,29766
,Park Hyatt Tokyo,4.2,0.482905912,0.285714286,0.285714286,0.042857143,0.1,0.285714286,5,Shinjuku Ward, Tokyo,9,29766
,Pearl Hotel Kasai,2.6,0.08380009,0.151515152,0.303030303,0.272727273,0.015151515,0.257575758,3,Edogawa, Tokyo,7,5753
,Pearl Hotel Kasai,2.6,0.08380009,0.151515152,0.303030303,0.272727273,0.015151515,0.257575758,3,Edogawa, Tokyo,7,5753
,Pearl Hotel Kayabacho,2.6,0.077018964,0.25862069,0.344827586,0.034482759,0.017241379,0.344827586,3,Chuo Ward, Tokyo,7,5345
,Pearl Hotel Ryogoku,2.6,0.076603454,0.181818182,0.454545455,0.136363636,0,0.227272727,3,Sumida Ward, Tokyo,7,5320
,Pearl Hotel Yaesu,3,0.1218442,0.210526316,0.210526316,0.168421053,0.2,0.210526316,3,Chuo Ward, Tokyo,7.5,8042
,Pearl Hotel Yaesu,3,0.055013546,0.210526316,0.210526316,0.168421053,0.2,0.210526316,3,Chuo Ward, Tokyo,7.5,8042
,Premier Hotel Cabin Shinjuku,3.4,0.099223827,0.130434783,0.217391304,0.217391304,0.217391304,0.217391304,3,Shinjuku Ward, Tokyo,8,6681
,Remm Hibiya,3.4,0.162979706,0.191919192,0.202020202,0.202020202,0.202020202,0.202020202,3,Chiyoda, Tokyo,8,10517
,Remm Hibiya,3.4,0.057589709,0.191919192,0.202020202,0.202020202,0.202020202,0.202020202,3,Chiyoda, Tokyo,8,10517
,Remm Hibiya,3.4,0.075572989,0.191919192,0.202020202,0.202020202,0.202020202,0.202020202,3,Chiyoda, Tokyo,8,10517
,Richmond Hotel Premier Asakusa International,4.2,0.123905131,0.134146341,0.243902439,0.158536585,0.243902439,0.219512195,3,Taito, Tokyo,9,8166
,Richmond Hotel Premier Asakusa International,4.2,0.123905131,0.134146341,0.243902439,0.158536585,0.243902439,0.219512195,3,Taito, Tokyo,9,8166
,Richmond Hotel Premier Tokyo Oshiage,4.2,0.075572989,0.245614035,0.350877193,0.035087719,0.105263158,0.263157895,4,Sumida Ward, Tokyo,9,5258
,Richmond Hotel Premier Tokyo Oshiage,4.2,0.075572989,0.245614035,0.350877193,0.035087719,0.105263158,0.263157895,4,Sumida Ward, Tokyo,9,5258
,Richmond Hotel Tokyo Mejiro,3.4,0.036515033,0.15,0.5,0.05,0.025,0.275,3,Toshima, Tokyo,8,2908
,Rihga Royal Hotel Tokyo,4.2,0.09074742,0.189189189,0.540540541,0.027027027,0,0.243243243,4,Shinjuku Ward, Tokyo,9,6171
,Rihga Royal Hotel Tokyo,4.2,0.198181728,0.189189189,0.540540541,0.027027027,0,0.243243243,4,Shinjuku Ward, Tokyo,9,6171
,Rihga Royal Hotel Tokyo,4.2,0.095633819,0.189189189,0.540540541,0.027027027,0,0.243243243,4,Shinjuku Ward, Tokyo,9,6171
,Rihga Royal Hotel Tokyo,4.2,0.095633819,0.189189189,0.540540541,0.027027027,0,0.243243243,4,Shinjuku Ward, Tokyo,9,6171
,Rihga Royal Hotel Tokyo,4.2,0.09074742,0.189189189,0.540540541,0.027027027,0,0.243243243,4,Shinjuku Ward, Tokyo,9,6171
,Rihga Royal Hotel Tokyo,4.2,0.198181728,0.189189189,0.540540541,0.027027027,0,0.243243243,4,Shinjuku Ward, Tokyo,9,6171
,Roppongi Hotel S,3.4,0.197932421,0.202531646,0.253164557,0.253164557,0.088607595,0.202531646,4,Minato, Tokyo,8,12620
,Roppongi Hotel S,3.4,0.093057656,0.202531646,0.253164557,0.253164557,0.088607595,0.202531646,4,Minato, Tokyo,8,12620
,Roppongi Hotel S,3.4,0.197932421,0.202531646,0.253164557,0.253164557,0.088607595,0.202531646,4,Minato, Tokyo,8,12620
,Roppongi Hotel S,3.4,0.197932421,0.202531646,0.253164557,0.253164557,0.088607595,0.202531646,4,Minato, Tokyo,8,12620
,Ryogoku View Hotel,3.4,0.038559343,0.25,0.5,0.05,0,0.2,3,Sumida Ward, Tokyo,8,3031
,Ryogoku View Hotel,3.4,0.038559343,0.25,0.5,0.05,0,0.2,3,Sumida Ward, Tokyo,8,3031
,Ryogoku View Hotel,3.4,0.054498313,0.25,0.5,0.05,0,0.2,3,Sumida Ward, Tokyo,8,3031
,Ryokan & Spa Shizuku,4.2,0.168115412,0.1875,0.625,0,0.03125,0.15625,3,Adachi Ward, Tokyo,9,10826
,Ryokan & Spa Shizuku,4.2,0.065301577,0.1875,0.625,0,0.03125,0.15625,3,Adachi Ward, Tokyo,9,10826
,Ryokan Asakusa Shigetsu,4.2,0.232934998,0.191011236,0.224719101,0.134831461,0.224719101,0.224719101,3,Taito, Tokyo,9,14726
,Ryokan Katsutaro,3.4,0.039074576,0.148148148,0.740740741,0,0,0.111111111,2,Taito, Tokyo,8,3062
,Ryokan Katsutaro,3.4,0.092226636,0.148148148,0.740740741,0,0,0.111111111,2,Taito, Tokyo,8,3062
,Ryokan Katsutaro,3.4,0.092226636,0.148148148,0.740740741,0,0,0.111111111,2,Taito, Tokyo,8,3062
,Ryokan Katsutaro,3.4,0.092226636,0.148148148,0.740740741,0,0,0.111111111,2,Taito, Tokyo,8,3062
,Ryokan Katsutaro,3.4,0.039074576,0.148148148,0.740740741,0,0,0.111111111,2,Taito, Tokyo,8,3062
,Ryokan Sansuiso,4.2,0.023135606,0.112676056,0.281690141,0.281690141,0.042253521,0.281690141,2,Shinagawa Ward, Tokyo,9,2103
,Sadachiyo,4.2,0.156796915,0.151515152,0.303030303,0.121212121,0.196969697,0.227272727,2,Taito, Tokyo,9,10145
,Sadachiyo,4.2,0.156796915,0.151515152,0.303030303,0.121212121,0.196969697,0.227272727,2,Taito, Tokyo,9,10145
,Sakura Hostel Asakusa,3.4,0.040620274,0.147058824,0.294117647,0.132352941,0.205882353,0.220588235,1,Taito, Tokyo,8,3155
,Sakura Hostel Asakusa,3.4,0.040620274,0.147058824,0.294117647,0.132352941,0.205882353,0.220588235,1,Taito, Tokyo,8,3155
,Sakura Hotel Ikebukuro,3.4,0.053467848,0.097560976,0.243902439,0.243902439,0.170731707,0.243902439,2,Toshima, Tokyo,8,3928
,Sakura Hotel Ikebukuro,3.4,0.053467848,0.097560976,0.243902439,0.243902439,0.170731707,0.243902439,2,Toshima, Tokyo,8,3928
,Sakura Hotel Ikebukuro,3.4,0.074027291,0.097560976,0.243902439,0.243902439,0.170731707,0.243902439,2,Toshima, Tokyo,8,3928
,Sakura Hotel Ikebukuro,3.4,0.006182791,0.097560976,0.243902439,0.243902439,0.170731707,0.243902439,2,Toshima, Tokyo,8,3928
,Sakura Hotel Ikebukuro,3.4,0.074027291,0.097560976,0.243902439,0.243902439,0.170731707,0.243902439,2,Toshima, Tokyo,8,3928
,Sanco Inn Grande Tokyo Hamamatsucho,3.8,0.03393887,0.189655172,0.344827586,0.068965517,0.051724138,0.344827586,3,Minato, Tokyo,8.5,2753
,Sauna and Capsule Hotel Dandy (Male Only),2.6,0.049262885,0.166666667,0.208333333,0.208333333,0.208333333,0.208333333,1,Taito, Tokyo,7,3675
,Senju Tamuraya,4.2,0.010288032,0.205882353,0.588235294,0,0.058823529,0.147058824,2,Arakawa, Tokyo,9,1330
,Senju Tamuraya,4.2,0.010288032,0.205882353,0.588235294,0,0.058823529,0.147058824,2,Arakawa, Tokyo,9,1330
,Senju Tamuraya,4.2,0.066332042,0.205882353,0.588235294,0,0.058823529,0.147058824,2,Arakawa, Tokyo,9,1330
,Senju Tamuraya,4.2,0.027257467,0.205882353,0.588235294,0,0.058823529,0.147058824,2,Arakawa, Tokyo,9,1330
,Senju Tamuraya,4.2,0.027257467,0.205882353,0.588235294,0,0.058823529,0.147058824,2,Arakawa, Tokyo,9,1330
,"Shangri-La Hotel, Tokyo",4.2,0.530905646,0.217391304,0.217391304,0.163043478,0.184782609,0.217391304,5,Chiyoda, Tokyo,9,32654
,"Shangri-La Hotel, Tokyo",4.2,0.530905646,0.217391304,0.217391304,0.163043478,0.184782609,0.217391304,5,Chiyoda, Tokyo,9,32654
,Shiba Park Hotel,3.4,0.080725315,0.245901639,0.327868852,0.049180328,0.049180328,0.327868852,4,Minato, Tokyo,8,5568
,Shiba Park Hotel,3.4,0.111556169,0.245901639,0.327868852,0.049180328,0.049180328,0.327868852,4,Minato, Tokyo,8,5568
,Shiba Park Hotel,3.4,0.080725315,0.245901639,0.327868852,0.049180328,0.049180328,0.327868852,4,Minato, Tokyo,8,5568
,Shiba Park Hotel 151,4.2,0.122359433,0.245901639,0.327868852,0.049180328,0.049180328,0.327868852,4,Minato, Tokyo,9,8073
,Shiba Park Hotel 151,4.2,0.122359433,0.245901639,0.327868852,0.049180328,0.049180328,0.327868852,4,Minato, Tokyo,9,8073
,Shibuya Creston Hotel,3.4,0.166420131,0.091954023,0.229885057,0.229885057,0.218390805,0.229885057,4,Shibuya Ward, Tokyo,8,10724
,Shibuya Creston Hotel,3.4,0.061977496,0.091954023,0.229885057,0.229885057,0.218390805,0.229885057,4,Shibuya Ward, Tokyo,8,10724
,Shibuya Creston Hotel,3.4,0.166420131,0.091954023,0.229885057,0.229885057,0.218390805,0.229885057,4,Shibuya Ward, Tokyo,8,10724
,Shibuya Creston Hotel,3.4,0.061977496,0.091954023,0.229885057,0.229885057,0.218390805,0.229885057,4,Shibuya Ward, Tokyo,8,10724
,Shibuya Granbell Hotel,3.4,0.143949341,0.2,0.2,0.2,0.2,0.2,3,Shibuya Ward, Tokyo,8,9372
,Shibuya Granbell Hotel,3.4,0.162979706,0.2,0.2,0.2,0.2,0.2,3,Shibuya Ward, Tokyo,8,9372
,Shibuya Hotel En,3.4,0.068376352,0.14893617,0.212765957,0.212765957,0.212765957,0.212765957,3,Shibuya Ward, Tokyo,8,4825
,Shibuya Hotel En,3.4,0.168630645,0.14893617,0.212765957,0.212765957,0.212765957,0.212765957,3,Shibuya Ward, Tokyo,8,4825
,Shibuya Hotel En,3.4,0.068376352,0.14893617,0.212765957,0.212765957,0.212765957,0.212765957,3,Shibuya Ward, Tokyo,8,4825
,Shibuya Tobu Hotel,3.4,0.182043313,0.191919192,0.202020202,0.202020202,0.202020202,0.202020202,3,Shibuya Ward, Tokyo,8,11664
,Shibuya Tobu Hotel,3.4,0.071467748,0.191919192,0.202020202,0.202020202,0.202020202,0.202020202,3,Shibuya Ward, Tokyo,8,11664
,Shibuya Tobu Hotel,3.4,0.098758456,0.191919192,0.202020202,0.202020202,0.202020202,0.202020202,3,Shibuya Ward, Tokyo,8,11664
,Shibuya Tobu Hotel,3.4,0.209350641,0.191919192,0.202020202,0.202020202,0.202020202,0.202020202,3,Shibuya Ward, Tokyo,8,11664
,Shibuya Tobu Hotel,3.4,0.098758456,0.191919192,0.202020202,0.202020202,0.202020202,0.202020202,3,Shibuya Ward, Tokyo,8,11664
,Shibuya Tokyu REI Hotel,3.4,0.161434009,0.2,0.2,0.2,0.2,0.2,3,Shibuya Ward, Tokyo,8,10424
,Shibuya Tokyu REI Hotel,3.4,0.161434009,0.2,0.2,0.2,0.2,0.2,3,Shibuya Ward, Tokyo,8,10424
,Shibuya Tokyu REI Hotel,3.4,0.141024149,0.2,0.2,0.2,0.2,0.2,3,Shibuya Ward, Tokyo,8,10424
,Shinagawa Prince Hotel,3.4,0.040088421,0.202898551,0.289855072,0.144927536,0.101449275,0.260869565,4,Minato, Tokyo,8,3123
,Shinagawa Prince Hotel,3.4,0.040088421,0.202898551,0.289855072,0.144927536,0.101449275,0.260869565,4,Minato, Tokyo,8,3123
,Shinagawa Prince Hotel,3.4,0.165289943,0.202898551,0.289855072,0.144927536,0.101449275,0.260869565,4,Minato, Tokyo,8,3123
,Shinagawa Tobu Hotel,3.4,0.056044011,0.20754717,0.377358491,0.113207547,0.037735849,0.264150943,3,Minato, Tokyo,8,4083
,Shinagawa Tobu Hotel,3.4,0.056044011,0.20754717,0.377358491,0.113207547,0.037735849,0.264150943,3,Minato, Tokyo,8,4083
,Shinagawa Tobu Hotel,3.4,0.333654661,0.20754717,0.377358491,0.113207547,0.037735849,0.264150943,3,Minato, Tokyo,8,4083
,Shinbashi Atagoyama Tokyu REI Hotel,2.6,0.039074576,0.225806452,0.322580645,0.064516129,0.064516129,0.322580645,3,Minato, Tokyo,7,3062
,Shinjuku City Hotel N.U.T.S Tokyo,2.6,0.091511958,0.155844156,0.25974026,0.25974026,0.064935065,0.25974026,2,Shinjuku Ward, Tokyo,7,6217
,Shinjuku Granbell Hotel,3.4,0.142403643,0.090909091,0.227272727,0.227272727,0.227272727,0.227272727,4,Shinjuku Ward, Tokyo,8,9279
,Shinjuku Granbell Hotel,3.4,0.122359433,0.090909091,0.227272727,0.227272727,0.227272727,0.227272727,4,Shinjuku Ward, Tokyo,8,9279
,Shinjuku Kuyakusho-mae Capsule Hotel,3.4,0.034454103,0.183673469,0.204081633,0.204081633,0.204081633,0.204081633,1,Shinjuku Ward, Tokyo,8,2784
,Shinjuku Kuyakusho-mae Capsule Hotel,3.4,0.034454103,0.183673469,0.204081633,0.204081633,0.204081633,0.204081633,1,Shinjuku Ward, Tokyo,8,2784
,Shinjuku Kuyakusho-mae Capsule Hotel,3.4,0.080725315,0.183673469,0.204081633,0.204081633,0.204081633,0.204081633,1,Shinjuku Ward, Tokyo,8,2784
,Shinjuku Prince Hotel,3.4,0.085894261,0.2,0.2,0.2,0.2,0.2,4,Shinjuku Ward, Tokyo,8,5879
,Shinjuku Prince Hotel,3.4,0.183622251,0.2,0.2,0.2,0.2,0.2,4,Shinjuku Ward, Tokyo,8,5879
,Shinjuku Washington Hotel,3.4,0.04781691,0.243902439,0.243902439,0.097560976,0.170731707,0.243902439,3,Shinjuku Ward, Tokyo,8,3588
,Shinjuku Washington Hotel,3.4,0.120813735,0.243902439,0.243902439,0.097560976,0.170731707,0.243902439,3,Shinjuku Ward, Tokyo,8,3588
,Shinjuku Washington Hotel,3.4,0.070437283,0.243902439,0.243902439,0.097560976,0.170731707,0.243902439,3,Shinjuku Ward, Tokyo,8,3588
,Shinjuku Washington Hotel,3.4,0.04781691,0.243902439,0.243902439,0.097560976,0.170731707,0.243902439,3,Shinjuku Ward, Tokyo,8,3588
,Shinjuku Washington Hotel,3.4,0.070437283,0.243902439,0.243902439,0.097560976,0.170731707,0.243902439,3,Shinjuku Ward, Tokyo,8,3588
,Shinjuku Washington Hotel,3.4,0.152691675,0.243902439,0.243902439,0.097560976,0.170731707,0.243902439,3,Shinjuku Ward, Tokyo,8,3588
